season,date,home,away,home goals,away goals,home->away,away->home
2021,2021-08-15,Flamengo,Sport,2,0,3,0
2021,2021-08-15,Corinthians,Ceará,3,1,3,0
2021,2021-08-15,Fortaleza,Santos,1,1,1,1
2021,2021-08-15,Bahia,Atlético GO,1,2,0,3
2021,2021-08-15,Cuiabá,Athletico PR,1,0,3,0
2021,2021-08-15,Internacional,Fluminense,4,2,3,0
2021,2021-08-16,Chapecoense,América MG,1,1,1,1
2021,2021-08-21,Atlético GO,Chapecoense,1,1,1,1
2021,2021-08-21,Grêmio,Bahia,2,0,3,0
2021,2021-08-21,Juventude,Fortaleza,1,1,1,1
2021,2021-08-22,Palmeiras,Cuiabá,0,2,0,3
2021,2021-08-22,Ceará,Flamengo,1,1,1,1
2021,2021-08-22,Athletico PR,Corinthians,0,1,0,3
2021,2021-08-22,Santos,Internacional,2,2,1,1
2021,2021-08-22,Sport,São Paulo,0,1,0,3
2021,2021-08-23,Fluminense,Atlético MG,1,1,1,1
2021,2021-08-23,América MG,Bragantino,0,2,0,3
2021,2021-08-28,Sport,Chapecoense,0,0,1,1
2021,2021-08-28,Santos,Flamengo,0,4,0,3
2021,2021-08-28,Palmeiras,Athletico PR,2,1,3,0
2021,2021-08-28,Grêmio,Corinthians,0,1,0,3
2021,2021-08-29,América MG,Ceará,2,0,3,0
2021,2021-08-29,Juventude,São Paulo,1,1,1,1
2021,2021-08-29,Atlético GO,Internacional,0,0,1,1
2021,2021-08-29,Bragantino,Atlético MG,1,1,1,1
2021,2021-08-30,Fluminense,Bahia,2,0,3,0
2021,2021-08-30,Fortaleza,Cuiabá,0,0,1,1
2021,2021-09-04,Bahia,Fortaleza,4,2,3,0
2021,2021-09-04,Cuiabá,Santos,2,1,3,0
2021,2021-09-05,Athletico PR,Sport,0,0,1,1
2021,2021-09-07,Corinthians,Juventude,1,1,1,1
2021,2021-09-07,Chapecoense,Fluminense,1,2,0,3
2021,2021-09-22,São Paulo,América MG,0,0,1,1
2021,2021-10-20,Ceará,Palmeiras,1,2,0,3
2021,2021-10-21,Internacional,Bragantino,1,1,1,1
2021,2021-11-03,Atlético MG,Grêmio,2,1,3,0
2021,2021-11-05,Flamengo,Atlético GO,2,0,3,0
2021,2021-09-11,América MG,Athletico PR,2,0,3,0
2021,2021-09-11,Juventude,Cuiabá,1,2,0,3
2021,2021-09-11,Bragantino,Chapecoense,1,2,0,3
2021,2021-09-11,Santos,Bahia,0,0,1,1
2021,2021-09-12,Grêmio,Ceará,2,0,3,0
2021,2021-09-12,Palmeiras,Flamengo,1,3,0,3
2021,2021-09-12,Fortaleza,Atlético MG,0,2,0,3
2021,2021-09-12,Atlético GO,Corinthians,1,1,1,1
2021,2021-09-12,Fluminense,São Paulo,2,1,3,0
2021,2021-09-13,Sport,Internacional,0,1,0,3
2021,2021-09-18,Chapecoense,Palmeiras,0,2,0,3
2021,2021-09-18,Athletico PR,Juventude,2,1,3,0
2021,2021-09-18,Atlético MG,Sport,3,0,3,0
2021,2021-09-18,Ceará,Santos,0,0,1,1
2021,2021-09-18,Bahia,Bragantino,1,1,1,1
2021,2021-09-19,Internacional,Fortaleza,1,0,3,0
2021,2021-09-19,São Paulo,Atlético GO,2,1,3,0
2021,2021-09-19,Corinthians,América MG,1,1,1,1
2021,2021-09-19,Flamengo,Grêmio,0,1,0,3
2021,2021-09-20,Cuiabá,Fluminense,2,2,1,1
2021,2021-09-25,Ceará,Chapecoense,1,0,3,0
2021,2021-09-25,Corinthians,Palmeiras,2,1,3,0
2021,2021-09-25,São Paulo,Atlético MG,0,0,1,1
2021,2021-09-26,América MG,Flamengo,1,1,1,1
2021,2021-09-26,Fluminense,Bragantino,2,1,3,0
2021,2021-09-26,Internacional,Bahia,2,0,3,0
2021,2021-09-26,Juventude,Santos,3,0,3,0
2021,2021-09-26,Sport,Fortaleza,0,1,0,3
2021,2021-09-26,Athletico PR,Grêmio,4,2,3,0
2021,2021-09-26,Atlético GO,Cuiabá,0,0,1,1
2021,2021-10-02,Fortaleza,Atlético GO,0,3,0,3
2021,2021-10-02,Cuiabá,América MG,0,2,0,3
2021,2021-10-02,Bragantino,Corinthians,2,2,1,1
2021,2021-10-02,Atlético MG,Internacional,1,0,3,0
2021,2021-10-03,Flamengo,Athletico PR,3,0,3,0
2021,2021-10-03,Chapecoense,São Paulo,1,1,1,1
2021,2021-10-03,Palmeiras,Juventude,1,1,1,1
2021,2021-10-03,Grêmio,Sport,1,2,0,3
2021,2021-10-27,Santos,Fluminense,2,0,3,0
2021,2021-10-27,Bahia,Ceará,1,1,1,1
2021,2021-10-05,Corinthians,Bahia,3,1,3,0
2021,2021-10-06,Ceará,Internacional,0,0,1,1
2021,2021-10-06,Sport,Juventude,3,1,3,0
2021,2021-10-06,Chapecoense,Atlético MG,2,2,1,1
2021,2021-10-06,Atlético GO,Athletico PR,0,2,0,3
2021,2021-10-06,Bragantino,Flamengo,1,1,1,1
2021,2021-10-06,Fluminense,Fortaleza,0,2,0,3
2021,2021-10-06,América MG,Palmeiras,2,1,3,0
2021,2021-10-06,Grêmio,Cuiabá,2,2,1,1
2021,2021-10-07,São Paulo,Santos,1,1,1,1
2021,2021-10-09,Fluminense,Atlético GO,0,0,1,1
2021,2021-10-09,Atlético MG,Ceará,3,1,3,0
2021,2021-10-09,Sport,Corinthians,1,0,3,0
2021,2021-10-09,Fortaleza,Flamengo,0,3,0,3
2021,2021-10-09,Athletico PR,Bahia,0,2,0,3
2021,2021-10-09,Palmeiras,Bragantino,2,4,0,3
2021,2021-10-09,Juventude,América MG,1,1,1,1
2021,2021-10-10,Internacional,Chapecoense,5,2,3,0
2021,2021-10-10,Santos,Grêmio,1,0,3,0
2021,2021-10-11,Cuiabá,São Paulo,0,0,1,1
2021,2021-10-12,Bragantino,Atlético GO,1,0,3,0
2021,2021-10-12,Bahia,Palmeiras,0,0,1,1
2021,2021-10-13,Flamengo,Juventude,3,1,3,0
2021,2021-10-13,Atlético MG,Santos,3,1,3,0
2021,2021-10-13,Chapecoense,Athletico PR,1,1,1,1
2021,2021-10-13,Fortaleza,Grêmio,1,0,3,0
2021,2021-10-13,Corinthians,Fluminense,1,0,3,0
2021,2021-10-13,Internacional,América MG,3,1,3,0
2021,2021-10-14,São Paulo,Ceará,1,1,1,1
2021,2021-10-14,Cuiabá,Sport,1,0,3,0
2021,2021-10-16,Chapecoense,Fortaleza,1,2,0,3
2021,2021-10-16,América MG,Bahia,0,0,1,1
2021,2021-10-17,Palmeiras,Internacional,1,0,3,0
2021,2021-10-17,Athletico PR,Fluminense,0,1,0,3
2021,2021-10-17,Grêmio,Juventude,3,2,3,0
2021,2021-10-17,Ceará,Bragantino,2,2,1,1
2021,2021-10-17,Atlético GO,Atlético MG,2,1,3,0
2021,2021-10-17,Flamengo,Cuiabá,0,0,1,1
2021,2021-10-17,Sport,Santos,0,0,1,1
2021,2021-10-18,São Paulo,Corinthians,1,0,3,0
2021,2021-10-23,Santos,América MG,0,2,0,3
2021,2021-10-23,Juventude,Ceará,0,0,1,1
2021,2021-10-23,Fluminense,Flamengo,3,1,3,0
2021,2021-10-23,Fortaleza,Athletico PR,3,0,3,0
2021,2021-10-24,Atlético MG,Cuiabá,2,1,3,0
2021,2021-10-24,Internacional,Corinthians,2,2,1,1
2021,2021-10-24,Bragantino,São Paulo,1,0,3,0
2021,2021-10-24,Bahia,Chapecoense,3,0,3,0
2021,2021-10-25,Atlético GO,Grêmio,2,0,3,0
2021,2021-10-25,Palmeiras,Sport,2,1,3,0
2021,2021-10-30,Athletico PR,Santos,0,1,0,3
2021,2021-10-30,Flamengo,Atlético MG,1,0,3,0
2021,2021-10-30,Juventude,Bahia,0,0,1,1
2021,2021-10-30,América MG,Fortaleza,2,1,3,0
2021,2021-10-31,Grêmio,Palmeiras,1,3,0,3
2021,2021-10-31,Ceará,Fluminense,1,0,3,0
2021,2021-10-31,São Paulo,Internacional,1,0,3,0
2021,2021-10-31,Sport,Atlético GO,2,0,3,0
2021,2021-11-01,Cuiabá,Bragantino,1,0,3,0
2021,2021-11-01,Corinthians,Chapecoense,1,0,3,0
2021,2021-11-06,Corinthians,Fortaleza,1,0,3,0
2021,2021-11-06,Internacional,Grêmio,1,0,3,0
2021,2021-11-06,Fluminense,Sport,1,0,3,0
2021,2021-11-07,Santos,Palmeiras,0,2,0,3
2021,2021-11-07,Atlético MG,América MG,1,0,3,0
2021,2021-11-07,Bragantino,Athletico PR,0,2,0,3
2021,2021-11-07,Bahia,São Paulo,1,0,3,0
2021,2021-11-07,Ceará,Cuiabá,1,0,3,0
2021,2021-11-08,Chapecoense,Flamengo,2,2,1,1
2021,2021-11-23,Atlético GO,Juventude,1,1,1,1
2021,2021-11-04,Cuiabá,Chapecoense,0,0,1,1
2021,2021-11-09,Grêmio,Fluminense,1,0,3,0
2021,2021-11-10,Athletico PR,Ceará,2,1,3,0
2021,2021-11-10,Santos,Bragantino,2,0,3,0
2021,2021-11-10,Atlético MG,Corinthians,3,0,3,0
2021,2021-11-10,Palmeiras,Atlético GO,4,0,3,0
2021,2021-11-10,Fortaleza,São Paulo,1,1,1,1
2021,2021-11-10,Sport,América MG,2,3,0,3
2021,2021-11-10,Juventude,Internacional,2,1,3,0
2021,2021-11-11,Flamengo,Bahia,3,0,3,0
2021,2021-11-13,Atlético GO,Santos,0,0,1,1
2021,2021-11-13,América MG,Grêmio,3,1,3,0
2021,2021-11-13,Internacional,Athletico PR,2,1,3,0
2021,2021-11-13,Bragantino,Fortaleza,3,0,3,0
2021,2021-11-13,Corinthians,Cuiabá,3,2,3,0
2021,2021-11-14,São Paulo,Flamengo,0,4,0,3
2021,2021-11-14,Fluminense,Palmeiras,2,1,3,0
2021,2021-11-14,Ceará,Sport,2,1,3,0
2021,2021-11-14,Chapecoense,Juventude,0,2,0,3
2021,2021-12-02,Bahia,Atlético MG,2,3,0,3
2021,2021-11-16,Athletico PR,Atlético MG,0,1,0,3
2021,2021-11-16,Grêmio,Bragantino,3,0,3,0
2021,2021-11-17,Santos,Chapecoense,2,0,3,0
2021,2021-11-17,América MG,Atlético GO,0,0,1,1
2021,2021-11-17,Cuiabá,Internacional,1,0,3,0
2021,2021-11-17,Fortaleza,Ceará,0,4,0,3
2021,2021-11-17,Palmeiras,São Paulo,0,2,0,3
2021,2021-11-17,Juventude,Fluminense,1,0,3,0
2021,2021-11-17,Flamengo,Corinthians,1,0,3,0
2021,2021-11-18,Sport,Bahia,1,0,3,0
2021,2021-10-28,Bragantino,Sport,3,0,3,0
2021,2021-11-20,Atlético MG,Juventude,2,0,3,0
2021,2021-11-20,Fortaleza,Palmeiras,1,0,3,0
2021,2021-11-20,Chapecoense,Grêmio,1,3,0,3
2021,2021-11-20,Atlético GO,Ceará,1,1,1,1
2021,2021-11-20,Internacional,Flamengo,1,2,0,3
2021,2021-11-21,Corinthians,Santos,2,0,3,0
2021,2021-11-21,Fluminense,América MG,2,0,3,0
2021,2021-11-21,Bahia,Cuiabá,0,0,1,1
2021,2021-11-24,São Paulo,Athletico PR,0,0,1,1
2021,2021-11-23,Palmeiras,Atlético MG,2,2,1,1
2021,2021-11-24,Fluminense,Internacional,1,0,3,0
2021,2021-11-25,Santos,Fortaleza,2,0,3,0
2021,2021-11-25,Ceará,Corinthians,2,1,3,0
2021,2021-11-29,Atlético GO,Bahia,2,1,3,0
2021,2021-11-30,Juventude,Bragantino,1,0,3,0
2021,2021-11-30,América MG,Chapecoense,3,0,3,0
2021,2021-12-02,Grêmio,São Paulo,3,0,3,0
2021,2021-12-03,Athletico PR,Cuiabá,1,0,3,0
2021,2021-12-03,Sport,Flamengo,1,1,1,1
2021,2021-11-26,Bahia,Grêmio,3,1,3,0
2021,2021-11-27,Bragantino,América MG,1,1,1,1
2021,2021-11-27,São Paulo,Sport,2,0,3,0
2021,2021-11-28,Corinthians,Athletico PR,1,0,3,0
2021,2021-11-28,Atlético MG,Fluminense,2,1,3,0
2021,2021-11-28,Internacional,Santos,1,1,1,1
2021,2021-11-30,Flamengo,Ceará,2,1,3,0
2021,2021-11-30,Cuiabá,Palmeiras,1,3,0,3
2021,2021-12-03,Chapecoense,Atlético GO,0,1,0,3
2021,2021-12-03,Fortaleza,Juventude,1,0,3,0
2021,2021-12-05,Corinthians,Grêmio,1,1,1,1
2021,2021-12-05,Atlético MG,Bragantino,4,3,3,0
2021,2021-12-05,Bahia,Fluminense,2,0,3,0
2021,2021-12-05,Ceará,América MG,0,0,1,1
2021,2021-12-06,São Paulo,Juventude,3,1,3,0
2021,2021-12-06,Athletico PR,Palmeiras,0,0,1,1
2021,2021-12-06,Flamengo,Santos,0,1,0,3
2021,2021-12-06,Internacional,Atlético GO,1,2,0,3
2021,2021-12-06,Cuiabá,Fortaleza,1,0,3,0
2021,2021-12-06,Chapecoense,Sport,0,1,0,3
2021,2021-12-09,Fluminense,Chapecoense,3,0,3,0
2021,2021-12-09,Palmeiras,Ceará,1,0,3,0
2021,2021-12-09,Santos,Cuiabá,1,1,1,1
2021,2021-12-09,América MG,São Paulo,2,0,3,0
2021,2021-12-09,Grêmio,Atlético MG,4,3,3,0
2021,2021-12-09,Fortaleza,Bahia,2,1,3,0
2021,2021-12-09,Sport,Athletico PR,1,1,1,1
2021,2021-12-09,Bragantino,Internacional,1,0,3,0
2021,2021-12-09,Juventude,Corinthians,1,0,3,0
2021,2021-12-09,Atlético GO,Flamengo,2,0,3,0
2022,2022-04-09,Fluminense,Santos,0,0,1,1
2022,2022-04-09,Atlético GO,Flamengo,1,1,1,1
2022,2022-04-09,Palmeiras,Ceará,2,3,0,3
2022,2022-04-10,Coritiba,Goiás,3,0,3,0
2022,2022-04-10,Atlético MG,Internacional,2,0,3,0
2022,2022-04-10,Botafogo,Corinthians,1,3,0,3
2022,2022-04-10,Fortaleza,Cuiabá,0,1,0,3
2022,2022-04-10,São Paulo,Athletico PR,4,0,3,0
2022,2022-04-10,Avaí,América MG,1,0,3,0
2022,2022-04-11,Juventude,Bragantino,2,2,1,1
2022,2022-04-16,Goiás,Palmeiras,1,1,1,1
2022,2022-04-16,América MG,Juventude,4,1,3,0
2022,2022-04-16,Corinthians,Avaí,3,0,3,0
2022,2022-04-16,Cuiabá,Fluminense,0,1,0,3
2022,2022-04-17,Santos,Coritiba,2,1,3,0
2022,2022-04-17,Flamengo,São Paulo,3,1,3,0
2022,2022-04-17,Bragantino,Atlético GO,4,0,3,0
2022,2022-04-17,Internacional,Fortaleza,2,1,3,0
2022,2022-04-17,Athletico PR,Atlético MG,0,1,0,3
2022,2022-04-17,Ceará,Botafogo,1,3,0,3
2022,2022-04-23,Bragantino,São Paulo,1,1,1,1
2022,2022-04-23,Athletico PR,Flamengo,1,0,3,0
2022,2022-04-23,Fluminense,Internacional,0,1,0,3
2022,2022-04-23,Palmeiras,Corinthians,3,0,3,0
2022,2022-04-23,Atlético MG,Coritiba,2,2,1,1
2022,2022-04-24,Santos,América MG,3,0,3,0
2022,2022-04-24,Juventude,Cuiabá,0,1,0,3
2022,2022-04-24,Atlético GO,Botafogo,1,1,1,1
2022,2022-04-25,Avaí,Goiás,3,2,3,0
2022,2022-06-01,Fortaleza,Ceará,0,1,0,3
2022,2022-04-20,Flamengo,Palmeiras,0,0,1,1
2022,2022-04-30,América MG,Athletico PR,1,0,3,0
2022,2022-04-30,Ceará,Bragantino,0,1,0,3
2022,2022-04-30,Goiás,Atlético MG,2,2,1,1
2022,2022-04-30,Cuiabá,Atlético GO,1,1,1,1
2022,2022-05-01,Botafogo,Juventude,1,1,1,1
2022,2022-05-01,Corinthians,Fortaleza,1,0,3,0
2022,2022-05-01,Coritiba,Fluminense,3,2,3,0
2022,2022-05-01,Internacional,Avaí,0,0,1,1
2022,2022-05-02,São Paulo,Santos,2,1,3,0
2022,2022-05-07,Atlético MG,América MG,1,2,0,3
2022,2022-05-07,Athletico PR,Ceará,1,0,3,0
2022,2022-05-08,Flamengo,Botafogo,0,1,0,3
2022,2022-05-08,Palmeiras,Fluminense,1,1,1,1
2022,2022-05-08,Atlético GO,Goiás,0,1,0,3
2022,2022-05-08,Bragantino,Corinthians,0,1,0,3
2022,2022-05-08,Santos,Cuiabá,4,1,3,0
2022,2022-05-08,Juventude,Internacional,1,1,1,1
2022,2022-05-08,Fortaleza,São Paulo,1,1,1,1
2022,2022-05-09,Avaí,Coritiba,2,1,3,0
2022,2022-05-14,Palmeiras,Bragantino,2,0,3,0
2022,2022-05-14,Ceará,Flamengo,2,2,1,1
2022,2022-05-14,Atlético MG,Atlético GO,2,0,3,0
2022,2022-05-14,Internacional,Corinthians,2,2,1,1
2022,2022-05-14,Fluminense,Athletico PR,2,1,3,0
2022,2022-05-15,São Paulo,Cuiabá,2,1,3,0
2022,2022-05-15,Coritiba,América MG,1,0,3,0
2022,2022-05-15,Botafogo,Fortaleza,3,1,3,0
2022,2022-05-15,Avaí,Juventude,1,2,0,3
2022,2022-05-15,Goiás,Santos,1,0,3,0
2022,2022-05-11,Bragantino,Atlético MG,1,1,1,1
2022,2022-05-21,Flamengo,Goiás,1,0,3,0
2022,2022-05-21,Atlético GO,Coritiba,2,0,3,0
2022,2022-05-21,Santos,Ceará,0,0,1,1
2022,2022-05-21,Juventude,Palmeiras,0,3,0,3
2022,2022-05-21,América MG,Botafogo,1,1,1,1
2022,2022-05-21,Cuiabá,Internacional,1,1,1,1
2022,2022-05-22,Corinthians,São Paulo,1,1,1,1
2022,2022-05-22,Fortaleza,Fluminense,0,1,0,3
2022,2022-05-22,Athletico PR,Avaí,2,1,3,0
2022,2022-05-28,Goiás,Bragantino,1,1,1,1
2022,2022-05-28,São Paulo,Ceará,2,2,1,1
2022,2022-05-28,Fortaleza,Juventude,1,1,1,1
2022,2022-05-29,Santos,Palmeiras,0,1,0,3
2022,2022-05-29,Coritiba,Botafogo,1,0,3,0
2022,2022-05-29,Fluminense,Flamengo,1,2,0,3
2022,2022-05-29,Corinthians,América MG,1,1,1,1
2022,2022-05-29,Cuiabá,Athletico PR,0,1,0,3
2022,2022-05-29,Atlético MG,Avaí,2,1,3,0
2022,2022-05-30,Internacional,Atlético GO,1,1,1,1
2022,2022-06-04,América MG,Cuiabá,2,1,3,0
2022,2022-06-04,Ceará,Coritiba,1,1,1,1
2022,2022-06-04,Avaí,São Paulo,1,1,1,1
2022,2022-06-04,Athletico PR,Santos,2,2,1,1
2022,2022-06-04,Atlético GO,Corinthians,0,1,0,3
2022,2022-06-05,Juventude,Fluminense,1,0,3,0
2022,2022-06-05,Flamengo,Fortaleza,1,2,0,3
2022,2022-06-05,Palmeiras,Atlético MG,0,0,1,1
2022,2022-06-05,Bragantino,Internacional,0,2,0,3
2022,2022-06-06,Botafogo,Goiás,1,2,0,3
2022,2022-06-07,Cuiabá,Corinthians,1,0,3,0
2022,2022-06-08,América MG,Ceará,0,2,0,3
2022,2022-06-08,Juventude,Athletico PR,1,3,0,3
2022,2022-06-08,Bragantino,Flamengo,1,0,3,0
2022,2022-06-08,Atlético GO,Avaí,2,1,3,0
2022,2022-06-08,Fluminense,Atlético MG,5,3,3,0
2022,2022-06-08,Santos,Internacional,1,1,1,1
2022,2022-06-09,Palmeiras,Botafogo,4,0,3,0
2022,2022-06-09,Fortaleza,Goiás,1,1,1,1
2022,2022-06-09,Coritiba,São Paulo,1,1,1,1
2022,2022-06-11,Corinthians,Juventude,2,0,3,0
2022,2022-06-11,Atlético MG,Santos,1,1,1,1
2022,2022-06-11,Fluminense,Atlético GO,0,2,0,3
2022,2022-06-11,Cuiabá,Bragantino,1,1,1,1
2022,2022-06-11,Internacional,Flamengo,3,1,3,0
2022,2022-06-12,São Paulo,América MG,1,0,3,0
2022,2022-06-12,Goiás,Ceará,1,1,1,1
2022,2022-06-12,Coritiba,Palmeiras,0,2,0,3
2022,2022-06-12,Fortaleza,Athletico PR,0,0,1,1
2022,2022-06-13,Botafogo,Avaí,0,1,0,3
2022,2022-06-14,Juventude,Santos,1,2,0,3
2022,2022-06-15,Bragantino,Coritiba,4,2,3,0
2022,2022-06-15,Ceará,Atlético MG,0,0,1,1
2022,2022-06-15,Flamengo,Cuiabá,2,0,3,0
2022,2022-06-15,Goiás,Internacional,1,2,0,3
2022,2022-06-15,América MG,Fluminense,0,0,1,1
2022,2022-06-15,Athletico PR,Corinthians,1,1,1,1
2022,2022-06-16,Botafogo,São Paulo,1,0,3,0
2022,2022-06-16,Palmeiras,Atlético GO,4,2,3,0
2022,2022-06-16,Avaí,Fortaleza,3,2,3,0
2022,2022-06-18,Cuiabá,Ceará,0,0,1,1
2022,2022-06-18,Santos,Bragantino,2,2,1,1
2022,2022-06-19,Atlético MG,Flamengo,2,0,3,0
2022,2022-06-19,Corinthians,Goiás,1,0,3,0
2022,2022-06-19,Coritiba,Athletico PR,0,1,0,3
2022,2022-06-19,Internacional,Botafogo,2,3,0,3
2022,2022-06-19,Fortaleza,América MG,1,0,3,0
2022,2022-06-19,Atlético GO,Juventude,3,1,3,0
2022,2022-06-19,Fluminense,Avaí,2,0,3,0
2022,2022-06-20,São Paulo,Palmeiras,1,2,0,3
2022,2022-06-24,Internacional,Coritiba,3,0,3,0
2022,2022-06-25,Athletico PR,Bragantino,4,2,3,0
2022,2022-06-25,Flamengo,América MG,3,0,3,0
2022,2022-06-25,Corinthians,Santos,0,0,1,1
2022,2022-06-25,Atlético MG,Fortaleza,3,2,3,0
2022,2022-06-26,Botafogo,Fluminense,0,1,0,3
2022,2022-06-26,Avaí,Palmeiras,2,2,1,1
2022,2022-06-26,São Paulo,Juventude,0,0,1,1
2022,2022-06-26,Ceará,Atlético GO,1,1,1,1
2022,2022-06-26,Goiás,Cuiabá,1,0,3,0
2022,2022-07-02,Fluminense,Corinthians,4,0,3,0
2022,2022-07-02,Juventude,Atlético MG,1,2,0,3
2022,2022-07-02,Santos,Flamengo,1,2,0,3
2022,2022-07-02,Ceará,Internacional,1,1,1,1
2022,2022-07-02,Palmeiras,Athletico PR,0,2,0,3
2022,2022-07-03,Avaí,Cuiabá,1,2,0,3
2022,2022-07-03,Atlético GO,São Paulo,1,2,0,3
2022,2022-07-03,América MG,Goiás,1,0,3,0
2022,2022-07-03,Coritiba,Fortaleza,2,1,3,0
2022,2022-07-04,Bragantino,Botafogo,0,1,0,3
2022,2022-07-09,Bragantino,Avaí,4,0,3,0
2022,2022-07-09,Fluminense,Ceará,2,1,3,0
2022,2022-07-09,Goiás,Athletico PR,2,1,3,0
2022,2022-07-10,Coritiba,Juventude,2,2,1,1
2022,2022-07-10,Corinthians,Flamengo,1,0,3,0
2022,2022-07-10,Atlético MG,São Paulo,0,0,1,1
2022,2022-07-10,Santos,Atlético GO,1,0,3,0
2022,2022-07-10,Fortaleza,Palmeiras,0,0,1,1
2022,2022-07-10,Cuiabá,Botafogo,2,0,3,0
2022,2022-07-11,Internacional,América MG,1,0,3,0
2022,2022-07-16,Athletico PR,Internacional,0,0,1,1
2022,2022-07-16,Flamengo,Coritiba,2,0,3,0
2022,2022-07-16,Avaí,Santos,1,0,3,0
2022,2022-07-16,Ceará,Corinthians,3,1,3,0
2022,2022-07-17,Juventude,Goiás,0,0,1,1
2022,2022-07-17,São Paulo,Fluminense,2,2,1,1
2022,2022-07-17,Botafogo,Atlético MG,0,1,0,3
2022,2022-07-17,Atlético GO,Fortaleza,0,1,0,3
2022,2022-07-17,América MG,Bragantino,0,3,0,3
2022,2022-07-18,Palmeiras,Cuiabá,1,0,3,0
2022,2022-07-19,Ceará,Avaí,1,0,3,0
2022,2022-07-20,Bragantino,Fortaleza,2,1,3,0
2022,2022-07-20,Goiás,Fluminense,2,3,0,3
2022,2022-07-20,Athletico PR,Atlético GO,4,1,3,0
2022,2022-07-20,Flamengo,Juventude,4,0,3,0
2022,2022-07-20,Internacional,São Paulo,3,3,1,1
2022,2022-07-20,Corinthians,Coritiba,3,1,3,0
2022,2022-07-20,Santos,Botafogo,2,0,3,0
2022,2022-07-21,Cuiabá,Atlético MG,1,1,1,1
2022,2022-07-21,América MG,Palmeiras,0,1,0,3
2022,2022-07-23,São Paulo,Goiás,3,3,1,1
2022,2022-07-23,Botafogo,Athletico PR,2,0,3,0
2022,2022-07-24,Avaí,Flamengo,1,2,0,3
2022,2022-07-24,Fluminense,Bragantino,2,1,3,0
2022,2022-07-24,Palmeiras,Internacional,2,1,3,0
2022,2022-07-24,Juventude,Ceará,1,0,3,0
2022,2022-07-24,Atlético MG,Corinthians,1,2,0,3
2022,2022-07-24,Atlético GO,América MG,0,1,0,3
2022,2022-07-24,Fortaleza,Santos,0,0,1,1
2022,2022-07-25,Coritiba,Cuiabá,1,0,3,0
2022,2022-07-30,Ceará,Palmeiras,1,2,0,3
2022,2022-07-30,Goiás,Coritiba,1,0,3,0
2022,2022-07-30,Corinthians,Botafogo,1,0,3,0
2022,2022-07-30,Flamengo,Atlético GO,4,1,3,0
2022,2022-07-31,Internacional,Atlético MG,3,0,3,0
2022,2022-07-31,Athletico PR,São Paulo,1,0,3,0
2022,2022-07-31,América MG,Avaí,3,1,3,0
2022,2022-07-31,Cuiabá,Fortaleza,0,1,0,3
2022,2022-07-31,Bragantino,Juventude,1,0,3,0
2022,2022-08-01,Santos,Fluminense,2,2,1,1
2022,2022-08-06,Botafogo,Ceará,1,1,1,1
2022,2022-08-06,Juventude,América MG,0,1,0,3
2022,2022-08-06,Atlético GO,Bragantino,2,1,3,0
2022,2022-08-06,Avaí,Corinthians,1,1,1,1
2022,2022-08-06,São Paulo,Flamengo,0,2,0,3
2022,2022-08-07,Fluminense,Cuiabá,1,0,3,0
2022,2022-08-07,Palmeiras,Goiás,3,0,3,0
2022,2022-08-07,Fortaleza,Internacional,3,0,3,0
2022,2022-08-07,Atlético MG,Athletico PR,2,3,0,3
2022,2022-08-08,Coritiba,Santos,1,2,0,3
2022,2022-08-13,Goiás,Avaí,1,1,1,1
2022,2022-08-13,Corinthians,Palmeiras,0,1,0,3
2022,2022-08-13,Cuiabá,Juventude,1,0,3,0
2022,2022-08-13,Botafogo,Atlético GO,0,0,1,1
2022,2022-08-14,Coritiba,Atlético MG,0,1,0,3
2022,2022-08-14,Flamengo,Athletico PR,5,0,3,0
2022,2022-08-14,São Paulo,Bragantino,3,0,3,0
2022,2022-08-14,Ceará,Fortaleza,0,1,0,3
2022,2022-08-14,América MG,Santos,1,0,3,0
2022,2022-08-14,Internacional,Fluminense,3,0,3,0
2022,2022-08-20,Atlético MG,Goiás,0,1,0,3
2022,2022-08-20,Fluminense,Coritiba,5,2,3,0
2022,2022-08-21,Juventude,Botafogo,2,2,1,1
2022,2022-08-21,Palmeiras,Flamengo,1,1,1,1
2022,2022-08-21,Bragantino,Ceará,1,1,1,1
2022,2022-08-21,Fortaleza,Corinthians,1,0,3,0
2022,2022-08-21,Atlético GO,Cuiabá,1,1,1,1
2022,2022-08-21,Athletico PR,América MG,1,1,1,1
2022,2022-08-21,Santos,São Paulo,1,0,3,0
2022,2022-08-22,Avaí,Internacional,0,1,0,3
2022,2022-08-27,Goiás,Atlético GO,2,1,3,0
2022,2022-08-27,Coritiba,Avaí,1,0,3,0
2022,2022-08-27,Fluminense,Palmeiras,1,1,1,1
2022,2022-08-27,Ceará,Athletico PR,0,0,1,1
2022,2022-08-28,América MG,Atlético MG,1,1,1,1
2022,2022-08-28,São Paulo,Fortaleza,0,1,0,3
2022,2022-08-28,Botafogo,Flamengo,0,1,0,3
2022,2022-08-28,Cuiabá,Santos,0,0,1,1
2022,2022-08-29,Internacional,Juventude,4,0,3,0
2022,2022-08-29,Corinthians,Bragantino,1,0,3,0
2022,2022-09-03,Juventude,Avaí,1,1,1,1
2022,2022-09-03,Bragantino,Palmeiras,2,2,1,1
2022,2022-09-03,Athletico PR,Fluminense,1,0,3,0
